Date,News_Volume,News_Sentiment,NER_Score,TFIDF_Score,Date_Next
2022-04-13,17,-0.030452941176470592,17,0.023060207611580362,2022-04-14
2022-04-14,18,-0.10462777777777776,18,0.023522140082928564,2022-04-15
2022-04-15,13,0.17543846153846154,13,0.02086715847342761,2022-04-16
2022-04-16,15,-0.17886,15,0.022936045359971458,2022-04-17
2022-04-17,5,0.12519999999999998,5,0.027526402726272277,2022-04-18
2022-04-18,10,0.27694,10,0.022326651652118064,2022-04-19
2022-04-19,22,0.00018181818181817693,22,0.02216277217097082,2022-04-20
2022-04-20,12,0.047425,12,0.021955601273392866,2022-04-21
2022-04-21,15,-0.07064666666666666,15,0.021338739495809254,2022-04-22
2022-04-22,18,0.16653333333333334,18,0.024115911133491385,2022-04-23
2022-04-23,15,0.10933999999999999,15,0.018126370622620385,2022-04-24
2022-04-24,21,-0.1491095238095238,21,0.02178986640765875,2022-04-25
2022-04-25,13,0.30850000000000005,13,0.020594617320600597,2022-04-26
2022-04-26,18,0.2941722222222222,18,0.020427177217521558,2022-04-27
2022-04-27,14,0.06817142857142858,14,0.02242285675300982,2022-04-28
2022-04-28,14,0.008685714285714288,14,0.023534803230692573,2022-04-29
2022-04-29,16,0.1348875,16,0.021832201550928076,2022-04-30
2022-04-30,17,0.2274294117647059,17,0.020690863271852756,2022-05-01
2022-05-01,19,0.1580052631578947,19,0.02310349935082979,2022-05-02
2022-05-02,16,0.05973125,16,0.02256542584714838,2022-05-03
2022-05-03,15,0.1521,15,0.021083062259363215,2022-05-04
2022-05-04,14,0.07954285714285714,14,0.023120183426793405,2022-05-05
2022-05-05,7,-0.2762,7,0.018548552150564248,2022-05-06
2022-05-06,11,0.21811818181818185,11,0.022989778752396425,2022-05-07
2022-05-07,16,-0.0032812499999999925,16,0.020796336297264992,2022-05-08
2022-05-08,14,-0.03345714285714286,14,0.020372364331038506,2022-05-09
2022-05-09,16,0.1899875,16,0.02313544400013885,2022-05-10
2022-05-10,16,0.056862499999999996,16,0.02033420186317532,2022-05-11
2022-05-11,18,0.3001388888888889,18,0.022279039689473413,2022-05-12
2022-05-12,15,-0.03411999999999999,15,0.022403549334080165,2022-05-13
2022-05-13,17,0.1621823529411765,17,0.02274682788690186,2022-05-14
2022-05-14,13,-0.02324615384615384,13,0.023389458321524226,2022-05-15
2022-05-15,14,0.1887,14,0.021535196310932342,2022-05-16
2022-05-16,17,0.02073529411764706,17,0.020520731295801356,2022-05-17
2022-05-17,17,0.06324117647058823,17,0.018848801548423666,2022-05-18
2022-05-18,16,0.05604375,16,0.02365269598893941,2022-05-19
2022-05-19,12,0.10968333333333334,12,0.022118363002168556,2022-05-20
2022-05-20,16,0.0714125,16,0.018593001361118126,2022-05-21
2022-05-21,19,0.13335789473684212,19,0.02259340283495432,2022-05-22
2022-05-22,15,0.038133333333333325,15,0.022469773959485923,2022-05-23
2022-05-23,13,0.08268461538461538,13,0.021111510887504018,2022-05-24
2022-05-24,17,0.02363529411764705,17,0.024704095305654372,2022-05-25
2022-05-25,8,0.15222500000000003,8,0.019757463158050548,2022-05-26
2022-05-26,18,0.09982777777777779,18,0.018617553479037336,2022-05-27
2022-05-27,21,0.07374761904761906,21,0.022242033537617063,2022-05-28
2022-05-28,10,0.013079999999999991,10,0.020978601105957735,2022-05-29
2022-05-29,23,0.28045652173913044,23,0.022326293922517233,2022-05-30
2022-05-30,14,0.28055714285714284,14,0.019661325526903133,2022-05-31
2022-05-31,10,0.0010299999999999975,10,0.02182313083499209,2022-06-01
2022-06-01,14,0.19927142857142857,14,0.023432764262742396,2022-06-02
2022-06-02,19,0.27989473684210525,19,0.022485163951512333,2022-06-03
2022-06-03,24,-0.06899166666666666,24,0.024292117881189203,2022-06-04
2022-06-04,13,0.1040846153846154,13,0.015931374410505093,2022-06-05
2022-06-05,20,0.208805,20,0.020294237627540478,2022-06-06
2022-06-06,10,-0.09592,10,0.024048342036031418,2022-06-07
2022-06-07,22,0.045827272727272717,22,0.0215166289338264,2022-06-08
2022-06-08,20,0.09044,20,0.021316801584522184,2022-06-09
2022-06-09,20,0.062060000000000004,20,0.020272662647727858,2022-06-10
2022-06-10,10,-0.005830000000000013,10,0.01900142164637637,2022-06-11
2022-06-11,13,0.14203076923076924,13,0.018407456258975927,2022-06-12
2022-06-12,19,0.18654736842105263,19,0.020544307647998278,2022-06-13
2022-06-13,12,0.15645833333333334,12,0.024189959146720844,2022-06-14
2022-06-14,17,0.32619411764705886,17,0.020586032903874736,2022-06-15
2022-06-15,23,0.2084304347826087,23,0.023712378009921257,2022-06-16
2022-06-16,15,-0.011653333333333338,15,0.019192734156950424,2022-06-17
2022-06-17,17,0.12154705882352941,17,0.022080613590794045,2022-06-18
2022-06-18,20,0.15888,20,0.02002121640614576,2022-06-19
2022-06-19,10,0.15893,10,0.022806941241350635,2022-06-20
2022-06-20,15,0.08695333333333334,15,0.02303616837089218,2022-06-21
2022-06-21,14,0.1534785714285714,14,0.0227323157633419,2022-06-22
2022-06-22,14,-0.0362357142857143,14,0.019216463654674054,2022-06-23
2022-06-23,16,-0.0011999999999999962,16,0.020599362595315265,2022-06-24
2022-06-24,15,0.25228,15,0.021164082792741387,2022-06-25
2022-06-25,11,0.01996363636363635,11,0.020433364523684446,2022-06-26
2022-06-26,7,0.2891857142857143,7,0.01964195050118128,2022-06-27
2022-06-27,21,0.12144761904761905,21,0.021722712882568367,2022-06-28
2022-06-28,14,0.30295,14,0.02149372660204979,2022-06-29
2022-06-29,19,0.10165263157894737,19,0.01681986792483081,2022-06-30
2022-06-30,14,0.2899285714285714,14,0.021968284863097497,2022-07-01
2022-07-01,11,0.16600909090909088,11,0.023713999262223995,2022-07-02
2022-07-02,7,-0.048971428571428575,7,0.013669978672970153,2022-07-03
2022-07-03,22,0.010999999999999998,22,0.02534287852902507,2022-07-04
2022-07-04,15,0.11321333333333333,15,0.019591086384556835,2022-07-05
2022-07-05,9,0.24604444444444443,9,0.025727088800738217,2022-07-06
2022-07-06,14,0.06135714285714287,14,0.02192198848672891,2022-07-07
2022-07-07,18,0.09139444444444444,18,0.02187901140128714,2022-07-08
2022-07-08,14,-0.06815,14,0.021373424294138604,2022-07-09
2022-07-09,14,-0.06390714285714286,14,0.026123015932646633,2022-07-10
2022-07-10,18,0.07191666666666666,18,0.01899061636810017,2022-07-11
2022-07-11,21,0.1757095238095238,21,0.021381297537937098,2022-07-12
2022-07-12,10,0.14164,10,0.016912276033070904,2022-07-13
2022-07-13,16,-0.020106249999999992,16,0.02179115710781709,2022-07-14
2022-07-14,20,0.086915,20,0.023308257785684645,2022-07-15
2022-07-15,17,-0.1289058823529412,17,0.02108379110888007,2022-07-16
2022-07-16,20,-0.059785,20,0.02207192311713016,2022-07-17
2022-07-17,22,0.10215454545454544,22,0.02279012734415702,2022-07-18
2022-07-18,25,0.142896,25,0.02058139860927434,2022-07-19
2022-07-19,16,0.0708,16,0.018574386394636322,2022-07-20
2022-07-20,13,0.25140769230769233,13,0.02179163272434436,2022-07-21
2022-07-21,13,0.21045384615384616,13,0.021920620458450227,2022-07-22
2022-07-22,17,0.25191176470588234,17,0.022281669151487653,2022-07-23
2022-07-23,21,0.05216190476190476,21,0.02249967158239243,2022-07-24
2022-07-24,16,-0.05369375,16,0.020884980401211447,2022-07-25
2022-07-25,16,0.08585624999999998,16,0.020702755928802268,2022-07-26
2022-07-26,13,0.1456230769230769,13,0.019917046575034215,2022-07-27
2022-07-27,16,0.28368125,16,0.019358656036393685,2022-07-28
2022-07-28,12,-0.13254999999999997,12,0.023328644016428285,2022-07-29
2022-07-29,9,0.008744444444444456,9,0.017221206591072118,2022-07-30
2022-07-30,15,0.03597333333333332,15,0.024599739094790674,2022-07-31
2022-07-31,16,-0.034387500000000015,16,0.02358579744343329,2022-08-01
2022-08-01,21,-0.03567619047619047,21,0.022699203847352415,2022-08-02
2022-08-02,13,0.07886153846153846,13,0.019326453999305142,2022-08-03
2022-08-03,11,0.044727272727272734,11,0.02334209139892853,2022-08-04
2022-08-04,13,0.004684615384615381,13,0.018013905379560432,2022-08-05
2022-08-05,17,-0.17614117647058822,17,0.021185377515063667,2022-08-06
2022-08-06,19,0.09605263157894738,19,0.020187419476978014,2022-08-07
2022-08-07,19,-0.07167894736842106,19,0.022801536873694756,2022-08-08
2022-08-08,13,0.24287692307692307,13,0.021977376295610543,2022-08-09
2022-08-09,16,-0.027562500000000004,16,0.02036120239916628,2022-08-10
2022-08-10,15,0.14834666666666668,15,0.021069045661165634,2022-08-11
2022-08-11,17,-0.06904705882352942,17,0.02274332940051413,2022-08-12
2022-08-12,14,0.11557142857142856,14,0.02065959218878055,2022-08-13
2022-08-13,11,-0.03210909090909093,11,0.020737083585184956,2022-08-14
2022-08-14,20,0.12845499999999999,20,0.020524787161280218,2022-08-15
2022-08-15,21,0.09376666666666666,21,0.022926702510660202,2022-08-16
2022-08-16,18,0.039005555555555564,18,0.01929789351710277,2022-08-17
2022-08-17,10,0.0010500000000000064,10,0.020297334597863547,2022-08-18
2022-08-18,19,0.1839578947368421,19,0.017844489672212832,2022-08-19
2022-08-19,13,0.16597692307692305,13,0.023858652229784616,2022-08-20
2022-08-20,13,-0.22199999999999998,13,0.01978093799455661,2022-08-21
2022-08-21,16,0.22081874999999998,16,0.017636405739979506,2022-08-22
2022-08-22,16,0.07375000000000001,16,0.020682491353005823,2022-08-23
2022-08-23,14,0.06439285714285714,14,0.018210579580791888,2022-08-24
2022-08-24,19,-0.024478947368421055,19,0.022847296764667763,2022-08-25
2022-08-25,18,0.16787222222222223,18,0.017667924072201656,2022-08-26
2022-08-26,14,-0.03081428571428571,14,0.0264422096290088,2022-08-27
2022-08-27,19,-0.0617736842105263,19,0.01678042684280287,2022-08-28
2022-08-28,14,-0.15832857142857143,14,0.019711261745885472,2022-08-29
2022-08-29,8,0.028062499999999976,8,0.0227542192521993,2022-08-30
2022-08-30,13,0.06597692307692309,13,0.02084375888216182,2022-08-31
2022-08-31,18,0.059900000000000016,18,0.02087714462298957,2022-09-01
2022-09-01,19,0.03848421052631581,19,0.018788169073562466,2022-09-02
2022-09-02,15,0.06052,15,0.022091491686474334,2022-09-03
2022-09-03,18,0.20770555555555553,18,0.023637076989228515,2022-09-04
2022-09-04,13,-0.25660769230769226,13,0.023013233256224126,2022-09-05
2022-09-05,15,0.012639999999999995,15,0.01912692037416339,2022-09-06
2022-09-06,11,0.12990000000000002,11,0.019593610544759832,2022-09-07
2022-09-07,16,-0.072825,16,0.019860359927659214,2022-09-08
2022-09-08,15,0.17759999999999998,15,0.02251609063662064,2022-09-09
2022-09-09,14,0.20485,14,0.023813487224407768,2022-09-10
2022-09-10,16,0.16820625,16,0.021435312285158,2022-09-11
2022-09-11,16,0.021912499999999994,16,0.02135337139912275,2022-09-12
2022-09-12,13,-0.06970000000000001,13,0.022564948136327995,2022-09-13
2022-09-13,20,0.052390000000000006,20,0.02033809244005911,2022-09-14
2022-09-14,17,-0.026788235294117647,17,0.02129694123254487,2022-09-15
2022-09-15,20,-0.0992,20,0.018868283111943506,2022-09-16
2022-09-16,17,-0.029111764705882347,17,0.019611857554079206,2022-09-17
2022-09-17,12,0.15257500000000002,12,0.023810747705705584,2022-09-18
2022-09-18,23,-0.11970434782608694,23,0.02477813757022707,2022-09-19
2022-09-19,18,0.30218333333333336,18,0.019699246443851657,2022-09-20
2022-09-20,12,0.05907500000000001,12,0.020869881077163154,2022-09-21
2022-09-21,14,0.12653571428571428,14,0.021718243054445592,2022-09-22
2022-09-22,18,0.1766611111111111,18,0.020269019807483402,2022-09-23
2022-09-23,24,0.12568749999999998,24,0.023224616878053408,2022-09-24
2022-09-24,12,-0.09695,12,0.02145309284884833,2022-09-25
2022-09-25,15,0.03340666666666667,15,0.02177562637290931,2022-09-26
2022-09-26,10,0.08615,10,0.02240847605726006,2022-09-27
2022-09-27,21,0.1267095238095238,21,0.021752495018921073,2022-09-28
2022-09-28,13,-0.03892307692307692,13,0.02001922207466947,2022-09-29
2022-09-29,20,-0.013415000000000005,20,0.022639794547313453,2022-09-30
2022-09-30,13,0.06705384615384614,13,0.02028198715327395,2022-10-01
2022-10-01,5,0.17122,5,0.021018663806118824,2022-10-02
2022-10-02,13,0.16842307692307695,13,0.02222229191524722,2022-10-03
2022-10-03,19,0.14211052631578946,19,0.02140159412247346,2022-10-04
2022-10-04,24,0.2039875,24,0.019471339860686738,2022-10-05
2022-10-05,17,0.06278823529411766,17,0.024634662371486645,2022-10-06
2022-10-06,12,0.14564999999999997,12,0.0225849534331866,2022-10-07
2022-10-07,12,0.3678416666666667,12,0.022078810924407808,2022-10-08
2022-10-08,12,0.114575,12,0.020232154821227654,2022-10-09
2022-10-09,12,0.11115833333333335,12,0.021263251014819125,2022-10-10
2022-10-10,9,0.08768888888888887,9,0.016266122201146718,2022-10-11
2022-10-11,20,0.013665000000000005,20,0.023039998710453157,2022-10-12
2022-10-12,14,0.057407142857142844,14,0.018991737652342872,2022-10-13
2022-10-13,9,0.08839999999999998,9,0.022579661340033134,2022-10-14
2022-10-14,23,0.09211739130434785,23,0.02331260505880824,2022-10-15
2022-10-15,16,0.14109375000000002,16,0.018374818839384605,2022-10-16
2022-10-16,13,0.3264076923076923,13,0.021775362922976056,2022-10-17
2022-10-17,13,0.06552307692307693,13,0.023675245153589194,2022-10-18
2022-10-18,17,0.02752941176470589,17,0.02033300430042802,2022-10-19
2022-10-19,12,-0.125575,12,0.023365288922848084,2022-10-20
2022-10-20,16,0.14543125,16,0.02109643351714571,2022-10-21
2022-10-21,13,0.1098230769230769,13,0.022623223962698117,2022-10-22
2022-10-22,21,0.011600000000000003,21,0.020480449455310485,2022-10-23
2022-10-23,19,0.07255789473684211,19,0.021561256324983877,2022-10-24
2022-10-24,11,-0.0052818181818181705,11,0.02165192313466026,2022-10-25
2022-10-25,12,-0.02527500000000001,12,0.017965585155799674,2022-10-26
2022-10-26,23,0.16047391304347827,23,0.021725771240005996,2022-10-27
2022-10-27,20,0.13549,20,0.021631590458439015,2022-10-28
2022-10-28,18,0.02305555555555556,18,0.023087001858946257,2022-10-29
2022-10-29,22,-0.044731818181818185,22,0.021049630144108662,2022-10-30
2022-10-30,15,0.12897333333333333,15,0.025051087890172394,2022-10-31
2022-10-31,19,0.3234947368421053,19,0.021818808908616507,2022-11-01
2022-11-01,10,0.29687,10,0.026056413579737137,2022-11-02
2022-11-02,19,0.21276315789473688,19,0.022026229148197938,2022-11-03
2022-11-03,12,0.13042499999999999,12,0.018377408609540718,2022-11-04
2022-11-04,18,0.10536111111111111,18,0.019277107224707404,2022-11-05
2022-11-05,10,0.07665,10,0.021778995962388102,2022-11-06
2022-11-06,15,-0.13263333333333333,15,0.01910496230805257,2022-11-07
2022-11-07,18,0.22189444444444445,18,0.01748472229360706,2022-11-08
2022-11-08,15,0.14653999999999998,15,0.020405221821164537,2022-11-09
2022-11-09,14,-0.03997142857142858,14,0.020670144005677914,2022-11-10
2022-11-10,16,-0.059199999999999996,16,0.02138083803010477,2022-11-11
2022-11-11,10,0.38999,10,0.023736792091027453,2022-11-12
2022-11-12,14,0.14056428571428572,14,0.023804323193368226,2022-11-13
2022-11-13,9,0.4315111111111112,9,0.019502530751403544,2022-11-14
2022-11-14,18,0.19520555555555555,18,0.022402612334615088,2022-11-15
2022-11-15,13,-0.07303846153846152,13,0.021100093543518092,2022-11-16
2022-11-16,11,0.09749090909090909,11,0.022535694115435632,2022-11-17
2022-11-17,12,0.18781666666666666,12,0.023398216140157257,2022-11-18
2022-11-18,15,0.044913333333333326,15,0.023645381408865136,2022-11-19
2022-11-19,23,0.2579565217391304,23,0.0209380943682505,2022-11-20
2022-11-20,12,0.1839333333333333,12,0.021891646345058986,2022-11-21
2022-11-21,17,0.1261,17,0.018668881191140376,2022-11-22
2022-11-22,19,0.04036315789473686,19,0.023015285407696384,2022-11-23
2022-11-23,16,-0.04433125,16,0.021683168342396312,2022-11-24
2022-11-24,22,0.25286818181818177,22,0.02117009113339444,2022-11-25
2022-11-25,23,0.07663478260869566,23,0.019535801399524596,2022-11-26
2022-11-26,16,0.05721249999999999,16,0.021263229218427226,2022-11-27
2022-11-27,10,0.05652,10,0.02016475274710431,2022-11-28
2022-11-28,18,0.05300000000000001,18,0.01992828341898449,2022-11-29
2022-11-29,12,0.14777500000000002,12,0.023608235479187865,2022-11-30
2022-11-30,13,0.06384615384615386,13,0.023415264339695104,2022-12-01
2022-12-01,15,0.06011333333333334,15,0.018791457236848986,2022-12-02
2022-12-02,23,0.15571304347826087,23,0.023199861895411393,2022-12-03
2022-12-03,13,0.15752307692307693,13,0.02503015418574174,2022-12-04
2022-12-04,24,0.01624583333333333,24,0.02381985319071694,2022-12-05
2022-12-05,10,-0.019889999999999984,10,0.02366198058713183,2022-12-06
2022-12-06,18,0.11839444444444444,18,0.02116772821559761,2022-12-07
2022-12-07,24,0.09408333333333334,24,0.0210025264010141,2022-12-08
2022-12-08,17,-0.15396470588235295,17,0.018762259936082076,2022-12-09
2022-12-09,17,0.02387058823529412,17,0.01819299515539564,2022-12-10
2022-12-10,12,-0.2222083333333333,12,0.02535993619409121,2022-12-11
2022-12-11,10,-0.027209999999999995,10,0.019326750552483913,2022-12-12
2022-12-12,18,0.035300000000000005,18,0.02058504457077365,2022-12-13
2022-12-13,17,0.15966470588235296,17,0.01984134903813286,2022-12-14
2022-12-14,19,0.17884736842105264,19,0.021468301033179288,2022-12-15
2022-12-15,16,0.10037499999999999,16,0.022616612257829443,2022-12-16
2022-12-16,13,0.015607692307692319,13,0.01916745674671733,2022-12-17
2022-12-17,15,0.23000666666666666,15,0.019202534643882985,2022-12-18
2022-12-18,17,0.04935882352941177,17,0.023017946458082382,2022-12-19
2022-12-19,14,-0.10129285714285716,14,0.02135328094261184,2022-12-20
2022-12-20,17,-0.13831764705882352,17,0.022028539409600086,2022-12-21
2022-12-21,18,-0.008566666666666676,18,0.021770751793612892,2022-12-22
2022-12-22,19,0.2910473684210526,19,0.024699032012611786,2022-12-23
2022-12-23,10,0.14915,10,0.025860085056843174,2022-12-24
2022-12-24,16,-0.009068750000000014,16,0.026202792214043938,2022-12-25
2022-12-25,16,0.05215625,16,0.022336363363720205,2022-12-26
2022-12-26,12,0.19569166666666668,12,0.02005857628130709,2022-12-27
2022-12-27,17,0.22882941176470586,17,0.01998489612727464,2022-12-28
2022-12-28,13,-0.16225384615384614,13,0.020616148233741423,2022-12-29
2022-12-29,14,-0.03462857142857143,14,0.023203945897435203,2022-12-30
2022-12-30,23,0.21334347826086955,23,0.021384406038020626,2022-12-31
2022-12-31,20,0.141885,20,0.01897269102038388,2023-01-01
2023-01-01,20,0.21935,20,0.019382740736904762,2023-01-02
2023-01-02,11,-0.11780909090909092,11,0.0217713808125839,2023-01-03
2023-01-03,19,0.09266315789473685,19,0.021635602944722762,2023-01-04
2023-01-04,16,0.2328375,16,0.023128366272888664,2023-01-05
2023-01-05,19,0.04581052631578949,19,0.020859718821611504,2023-01-06
2023-01-06,16,0.3855,16,0.02206253361284204,2023-01-07
2023-01-07,10,0.29365,10,0.024462903946021575,2023-01-08
2023-01-08,16,0.10879375000000001,16,0.020616033823001426,2023-01-09
2023-01-09,10,0.06194999999999999,10,0.019677696673252983,2023-01-10
2023-01-10,7,-0.04232857142857144,7,0.02114996196361255,2023-01-11
2023-01-11,19,-0.07767368421052631,19,0.01898456265564085,2023-01-12
2023-01-12,17,-0.1302764705882353,17,0.019330564651035866,2023-01-13
2023-01-13,19,0.09406315789473685,19,0.020750505704352374,2023-01-14
2023-01-14,14,-0.021300000000000013,14,0.019468492745349696,2023-01-15
2023-01-15,13,0.10925384615384616,13,0.021333632816922268,2023-01-16
2023-01-16,13,0.2682846153846154,13,0.022138830074614806,2023-01-17
2023-01-17,17,0.12188823529411766,17,0.02112644029592084,2023-01-18
2023-01-18,9,0.25573333333333337,9,0.0247044034809005,2023-01-19
2023-01-19,19,0.020468421052631566,19,0.019522049140073612,2023-01-20
2023-01-20,18,0.22998333333333335,18,0.023712727475776116,2023-01-21
2023-01-21,14,0.14745,14,0.02069396170621904,2023-01-22
2023-01-22,12,-0.13464166666666666,12,0.02101178152915154,2023-01-23
2023-01-23,10,0.35914999999999997,10,0.018828596140347938,2023-01-24
2023-01-24,13,0.07292307692307692,13,0.022263763247526745,2023-01-25
2023-01-25,16,-0.069225,16,0.0227829774668399,2023-01-26
2023-01-26,14,0.20879285714285714,14,0.020729775237513105,2023-01-27
2023-01-27,23,-0.10409130434782608,23,0.01790118485576542,2023-01-28
2023-01-28,17,-0.006617647058823532,17,0.024855341628466386,2023-01-29
2023-01-29,13,0.08570769230769232,13,0.02198640236449407,2023-01-30
2023-01-30,16,0.024231250000000003,16,0.01789762644889921,2023-01-31
2023-01-31,18,0.13414444444444446,18,0.021795931629114404,2023-02-01
2023-02-01,20,0.01254499999999999,20,0.02156668182852761,2023-02-02
2023-02-02,10,0.03822,10,0.02112570731709613,2023-02-03
2023-02-03,21,0.16064285714285714,21,0.019192736250229412,2023-02-04
2023-02-04,24,0.23222916666666668,24,0.02484016700839979,2023-02-05
2023-02-05,24,-0.026716666666666663,24,0.02025252791824837,2023-02-06
2023-02-06,16,0.16193125,16,0.023488722632863033,2023-02-07
2023-02-07,10,-0.002839999999999987,10,0.021018529182950094,2023-02-08
2023-02-08,9,0.06290000000000001,9,0.018632059260404527,2023-02-09
2023-02-09,13,0.10193076923076923,13,0.01971752126837652,2023-02-10
2023-02-10,15,0.09782666666666667,15,0.020716316527125866,2023-02-11
2023-02-11,16,0.15508125,16,0.019795104176838028,2023-02-12
2023-02-12,23,-0.004465217391304344,23,0.018478531870522636,2023-02-13
2023-02-13,17,-0.1572235294117647,17,0.019855290933844437,2023-02-14
2023-02-14,12,0.0065749999999999975,12,0.02474499508640841,2023-02-15
2023-02-15,10,0.19000999999999998,10,0.018615990599677133,2023-02-16
2023-02-16,17,0.03412352941176471,17,0.024332289191418808,2023-02-17
2023-02-17,14,0.3542428571428572,14,0.021770139368065704,2023-02-18
2023-02-18,17,0.0651235294117647,17,0.02051789560115657,2023-02-19
2023-02-19,10,0.22553,10,0.023860649305836285,2023-02-20
2023-02-20,16,-0.094975,16,0.02111015238600096,2023-02-21
2023-02-21,14,0.06363571428571428,14,0.020331203588728624,2023-02-22
2023-02-22,16,0.10124375000000001,16,0.022719358108448735,2023-02-23
2023-02-23,17,0.1597941176470588,17,0.02005569524501079,2023-02-24
2023-02-24,11,0.25430909090909093,11,0.02496776780835404,2023-02-25
2023-02-25,17,0.0913764705882353,17,0.021317145559647283,2023-02-26
2023-02-26,18,0.047349999999999996,18,0.02374444262337256,2023-02-27
2023-02-27,17,0.05448235294117647,17,0.0212111367792263,2023-02-28
2023-02-28,14,0.11187857142857142,14,0.020593841146313213,2023-03-01
2023-03-01,17,0.051852941176470574,17,0.022055142026718245,2023-03-02
2023-03-02,13,0.10454615384615384,13,0.022296590601524467,2023-03-03
2023-03-03,10,0.10773000000000002,10,0.020112948358995873,2023-03-04
2023-03-04,14,0.2614714285714286,14,0.02190234318033015,2023-03-05
2023-03-05,17,0.15394117647058822,17,0.021837390043545304,2023-03-06
2023-03-06,20,-0.05141,20,0.025304247055296915,2023-03-07
2023-03-07,17,0.1110764705882353,17,0.019573290593648745,2023-03-08
2023-03-08,25,0.07595999999999999,25,0.024693228172600695,2023-03-09
2023-03-09,11,0.13671818181818182,11,0.0206848960806697,2023-03-10
2023-03-10,11,0.2857272727272727,11,0.024220253253796876,2023-03-11
2023-03-11,21,0.0934952380952381,21,0.02269551957542944,2023-03-12
2023-03-12,21,0.2227095238095238,21,0.02551476954548503,2023-03-13
2023-03-13,16,-0.175975,16,0.022991533041627522,2023-03-14
2023-03-14,15,0.06047333333333333,15,0.025380766640236023,2023-03-15
2023-03-15,14,0.36169999999999997,14,0.017617948398997083,2023-03-16
2023-03-16,21,-0.005452380952380954,21,0.020142654186009457,2023-03-17
2023-03-17,15,0.14676,15,0.022957218030971612,2023-03-18
2023-03-18,15,0.07612666666666666,15,0.016631409828926216,2023-03-19
2023-03-19,16,0.31211875,16,0.018639589467609886,2023-03-20
2023-03-20,20,0.14615,20,0.02059403886170583,2023-03-21
